id,order_id,meal_id
7976,4041,142
7977,4041,143
7978,4041,139
7979,4043,273
7980,4043,263
7981,4044,36
7982,4045,141
7983,4045,140
7984,4045,138
7985,4046,92
7986,4046,90
7987,4047,158
7988,4047,160
7989,4048,105
7990,4048,106
7991,4049,103
7992,4049,106
7993,4050,265
7994,4051,39
7995,4052,306
7996,4052,307
7997,4053,235
7998,4053,233
7999,4053,231
8000,4054,111
8001,4054,118
8002,4055,193
8003,4055,202
8004,4056,280
8005,4057,323
8006,4057,322
8007,4057,328
8008,4058,305
8009,4058,302
8010,4062,55
8011,4062,57
8012,4062,56
8013,4062,58
8014,4063,176
8015,4064,274
8016,4064,282
8017,4064,278
8018,4064,282
8019,4066,303
8020,4066,304
8021,4066,308
8022,4066,308
8023,4067,145
8024,4067,139
8025,4068,281
8026,4070,312
8027,4070,314
8028,4070,316
8029,4071,221
8030,4072,316
8031,4072,312
8032,4072,317
8033,4073,82
8034,4074,92
8035,4074,86
8036,4074,93
8037,4075,254
8038,4075,256
8039,4075,253
8040,4076,300
8041,4077,114
8042,4077,118
8043,4077,114
8044,4077,119
8045,4079,257
8046,4079,257
8047,4079,262
8048,4080,282
8049,4080,283
8050,4080,276
8051,4080,280
8052,4081,124
8053,4082,183
8054,4082,179
8055,4082,180
8056,4085,92
8057,4086,26
8058,4086,27
8059,4086,23
8060,4087,21
8061,4087,12
8062,4087,16
8063,4087,14
8064,4089,266
8065,4090,209
8066,4090,210
8067,4090,212
8068,4091,130
8069,4091,127
8070,4091,124
8071,4093,49
8072,4094,45
8073,4094,49
8074,4094,40
8075,4095,17
8076,4095,21
8077,4096,157
8078,4096,147
8079,4096,161
8080,4099,267
8081,4099,265
8082,4099,270
8083,4100,287
8084,4100,291
8085,4100,289
8086,4101,176
8087,4102,163
8088,4103,274
8089,4104,312
8090,4104,317
8091,4104,314
8092,4104,311
8093,4105,303
8094,4105,303
8095,4105,309
8096,4107,50
8097,4107,39
8098,4108,70
8099,4108,71
8100,4108,70
8101,4109,220
8102,4110,309
8103,4110,307
8104,4111,25
8105,4112,20
8106,4112,21
8107,4112,20
8108,4112,16
8109,4113,251
8110,4113,245
8111,4114,29
8112,4115,226
8113,4115,230
8114,4115,233
8115,4116,95
8116,4117,40
8117,4118,171
8118,4118,169
8119,4118,166
8120,4118,174
8121,4119,174
8122,4119,171
8123,4121,136
8124,4121,142
8125,4123,269
8126,4123,265
8127,4123,265
8128,4124,315
8129,4124,317
8130,4125,328
8131,4127,258
8132,4127,259
8133,4127,257
8134,4128,269
8135,4128,269
8136,4129,236
8137,4129,230
8138,4129,233
8139,4130,208
8140,4131,7
8141,4131,2
8142,4133,218
8143,4134,309
8144,4136,309
8145,4136,299
8146,4137,130
8147,4137,131
8148,4138,339
8149,4138,348
8150,4139,216
8151,4139,222
8152,4140,58
8153,4140,53
8154,4140,58
8155,4141,253
8156,4141,253
8157,4141,258
8158,4141,255
8159,4141,262
8160,4142,214
8161,4142,205
8162,4143,202
8163,4143,192
8164,4143,203
8165,4143,196
8166,4144,264
8167,4144,271
8168,4144,264
8169,4144,270
8170,4144,268
8171,4145,240
8172,4146,324
8173,4146,327
8174,4146,323
8175,4147,87
8176,4148,277
8177,4148,283
8178,4148,274
8179,4149,236
8180,4149,231
8181,4151,319
8182,4151,318
8183,4151,317
8184,4151,315
8185,4151,318
8186,4152,208
8187,4152,210
8188,4152,213
8189,4153,27
8190,4154,258
8191,4155,318
8192,4155,318
8193,4155,315
8194,4155,317
8195,4156,84
8196,4156,83
8197,4157,281
8198,4158,326
8199,4158,323
8200,4158,327
8201,4159,134
8202,4159,128
8203,4160,307
8204,4160,300
8205,4160,306
8206,4161,161
8207,4161,147
8208,4162,265
8209,4162,273
8210,4164,88
8211,4164,88
8212,4164,95
8213,4165,261
8214,4166,150
8215,4166,161
8216,4168,3
8217,4169,255
8218,4169,254
8219,4170,189
8220,4170,187
8221,4171,49
8222,4171,42
8223,4171,41
8224,4171,44
8225,4172,120
8226,4173,185
8227,4175,72
8228,4175,73
8229,4175,62
8230,4175,67
8231,4176,324
8232,4177,8
8233,4177,4
8234,4177,4
8235,4177,2
8236,4178,116
8237,4178,117
8238,4178,115
8239,4178,112
8240,4179,251
8241,4180,232
8242,4181,166
8243,4181,172
8244,4181,169
8245,4182,275
8246,4182,283
8247,4182,274
8248,4184,214
8249,4184,208
8250,4184,211
8251,4184,214
8252,4185,211
8253,4185,207
8254,4185,209
8255,4186,85
8256,4186,93
8257,4187,40
8258,4187,51
8259,4187,44
8260,4188,119
8261,4188,118
8262,4188,114
8263,4189,334
8264,4189,330
8265,4189,331
8266,4189,335
8267,4189,335
8268,4190,119
8269,4190,120
8270,4191,260
8271,4191,260
8272,4191,253
8273,4191,256
8274,4191,260
8275,4192,244
8276,4192,251
8277,4193,168
8278,4193,164
8279,4194,42
8280,4196,275
8281,4196,280
8282,4197,334
8283,4197,332
8284,4197,330
8285,4198,315
8286,4198,319
8287,4199,52
8288,4200,23
8289,4200,26
8290,4201,196
8291,4201,203
8292,4201,199
8293,4202,23
8294,4202,22
8295,4202,22
8296,4202,22
8297,4203,142
8298,4203,136
8299,4204,129
8300,4204,135
8301,4205,2
8302,4205,7
8303,4205,9
8304,4206,102
8305,4207,108
8306,4207,105
8307,4208,266
8308,4209,253
8309,4209,258
8310,4209,253
8311,4210,90
8312,4211,212
8313,4211,209
8314,4212,233
8315,4212,230
8316,4212,231
8317,4212,227
8318,4213,207
8319,4214,95
8320,4214,91
8321,4214,88
8322,4214,95
8323,4215,226
8324,4215,236
8325,4216,282
8326,4216,275
8327,4217,51
8328,4219,57
8329,4219,52
8330,4221,78
8331,4222,298
8332,4223,17
8333,4224,220
8334,4224,219
8335,4224,221
8336,4225,271
8337,4225,266
8338,4225,267
8339,4225,266
8340,4226,223
8341,4227,58
8342,4228,186
8343,4228,177
8344,4228,184
8345,4228,187
8346,4230,34
8347,4230,37
8348,4231,282
8349,4231,276
8350,4232,140
8351,4232,136
8352,4232,139
8353,4233,297
8354,4234,313
8355,4234,315
8356,4234,313
8357,4234,314
8358,4235,310
8359,4235,300
8360,4236,17
8361,4237,90
8362,4239,199
8363,4239,198
8364,4240,22
8365,4240,27
8366,4241,336
8367,4243,255
8368,4243,253
8369,4243,262
8370,4243,261
8371,4243,261
8372,4244,155
8373,4244,162
8374,4244,155
8375,4245,201
8376,4246,328
8377,4246,321
8378,4246,323
8379,4247,317
8380,4248,164
8381,4248,163
8382,4249,95
8383,4249,91
8384,4249,94
8385,4251,337
8386,4251,337
8387,4251,337
8388,4251,349
8389,4252,190
8390,4252,200
8391,4253,224
8392,4254,187
8393,4254,179
8394,4254,186
8395,4255,209
8396,4256,216
8397,4256,217
8398,4257,186
8399,4257,186
8400,4257,177
8401,4257,184
8402,4257,179
8403,4258,201
8404,4258,193
8405,4258,198
8406,4259,45
8407,4259,47
8408,4259,44
8409,4259,44
8410,4259,45
8411,4260,255
8412,4260,253
8413,4261,262
8414,4263,210
8415,4263,213
8416,4263,213
8417,4265,307
8418,4265,310
8419,4265,310
8420,4266,325
8421,4266,328
8422,4267,60
8423,4267,68
8424,4267,68
8425,4268,76
8426,4269,75
8427,4270,279
8428,4270,282
8429,4270,276
8430,4270,282
8431,4271,324
8432,4271,326
8433,4271,321
8434,4272,315
8435,4272,315
8436,4273,27
8437,4273,27
8438,4273,25
8439,4274,274
8440,4274,279
8441,4275,267
8442,4275,263
8443,4275,272
8444,4275,265
8445,4275,271
8446,4276,33
8447,4276,37
8448,4277,83
8449,4277,83
8450,4277,78
8451,4277,80
8452,4278,107
8453,4279,205
8454,4279,210
8455,4280,109
8456,4280,117
8457,4280,119
8458,4280,120
8459,4281,5
8460,4281,6
8461,4282,57
8462,4282,55
8463,4283,300
8464,4283,309
8465,4283,303
8466,4283,305
8467,4284,90
8468,4284,91
8469,4285,171
8470,4285,167
8471,4285,167
8472,4285,169
8473,4286,324
8474,4286,320
8475,4287,281
8476,4287,280
8477,4288,312
8478,4288,311
8479,4288,315
8480,4289,293
8481,4289,298
8482,4291,56
8483,4291,53
8484,4292,271
8485,4293,341
8486,4293,341
8487,4295,167
8488,4295,170
8489,4295,171
8490,4296,225
8491,4297,42
8492,4298,138
8493,4299,55
8494,4299,54
8495,4300,110
8496,4301,168
8497,4301,165
8498,4302,69
8499,4302,64
8500,4303,121
8501,4305,9
8502,4305,3
8503,4306,252
8504,4306,243
8505,4307,197
8506,4307,198
8507,4309,286
8508,4309,286
8509,4309,293
8510,4310,156
8511,4310,148
8512,4310,152
8513,4311,283
8514,4311,282
8515,4312,112
8516,4313,216
8517,4313,215
8518,4313,221
8519,4313,225
8520,4313,220
8521,4314,333
8522,4316,300
8523,4316,310
8524,4316,303
8525,4318,11
8526,4319,209
8527,4319,214
8528,4319,212
8529,4320,287
8530,4320,291
8531,4320,290
8532,4320,295
8533,4320,297
8534,4321,346
8535,4322,154
8536,4322,160
8537,4322,160
8538,4323,257
8539,4323,253
8540,4324,167
8541,4324,172
8542,4324,171
8543,4325,241
8544,4326,248
8545,4327,325
8546,4327,322
8547,4327,323
8548,4327,325
8549,4328,80
8550,4328,84
8551,4329,201
8552,4330,332
8553,4330,334
8554,4330,331
8555,4331,251
8556,4332,287
8557,4332,292
8558,4332,286
8559,4333,97
8560,4334,240
8561,4334,249
8562,4335,292
8563,4335,290
8564,4335,286
8565,4335,284
8566,4335,288
8567,4336,11
8568,4337,199
8569,4337,200
8570,4338,23
8571,4338,25
8572,4339,283
8573,4339,280
8574,4339,274
8575,4340,187
8576,4341,52
8577,4341,52
8578,4343,257
8579,4344,345
8580,4344,341
8581,4345,271
8582,4345,267
8583,4345,273
8584,4346,326
8585,4346,324
8586,4347,211
8587,4347,212
8588,4347,213
8589,4348,136
8590,4348,144
8591,4349,77
8592,4349,75
8593,4349,78
8594,4350,83
8595,4350,83
8596,4351,265
8597,4351,273
8598,4351,269
8599,4351,270
8600,4353,207
8601,4353,206
8602,4354,241
8603,4354,247
8604,4355,325
8605,4355,321
8606,4357,312
8607,4357,311
8608,4358,119
8609,4359,193
8610,4359,194
8611,4359,202
8612,4360,82
8613,4361,186
8614,4361,178
8615,4361,176
8616,4362,94
8617,4362,91
8618,4363,307
8619,4363,305
8620,4363,299
8621,4364,220
8622,4364,217
8623,4364,215
8624,4365,25
8625,4365,24
8626,4365,27
8627,4366,208
8628,4367,140
8629,4367,146
8630,4370,195
8631,4370,191
8632,4371,311
8633,4371,319
8634,4371,315
8635,4372,207
8636,4372,209
8637,4372,211
8638,4373,123
8639,4373,129
8640,4373,122
8641,4374,151
8642,4374,153
8643,4375,215
8644,4375,220
8645,4376,235
8646,4376,229
8647,4377,227
8648,4377,232
8649,4378,292
8650,4379,191
8651,4380,104
8652,4380,107
8653,4380,107
8654,4381,193
8655,4383,76
8656,4383,77
8657,4383,80
8658,4383,84
8659,4384,226
8660,4384,230
8661,4385,189
8662,4385,182
8663,4386,296
8664,4386,286
8665,4387,48
8666,4387,46
8667,4387,39
8668,4387,39
8669,4388,186
8670,4388,182
8671,4389,59
8672,4389,61
8673,4389,66
8674,4390,283
8675,4391,261
8676,4392,69
8677,4394,341
8678,4394,347
8679,4395,348
8680,4395,349
8681,4395,341
8682,4396,39
8683,4397,190
8684,4397,200
8685,4397,200
8686,4398,180
8687,4399,236
8688,4400,62
8689,4400,67
8690,4400,72
8691,4401,334
8692,4401,333
8693,4401,336
8694,4402,37
8695,4402,36
8696,4402,28
8697,4402,36
8698,4403,59
8699,4403,69
8700,4404,319
8701,4404,314
8702,4406,95
8703,4407,246
8704,4407,245
8705,4408,236
8706,4409,215
8707,4409,220
8708,4410,66
8709,4411,208
8710,4411,213
8711,4411,207
8712,4411,206
8713,4411,208
8714,4412,224
8715,4412,215
8716,4412,222
8717,4412,224
8718,4414,215
8719,4415,102
8720,4417,22
8721,4417,24
8722,4418,165
8723,4418,173
8724,4418,169
8725,4419,279
8726,4419,280
8727,4419,280
8728,4420,279
8729,4420,278
8730,4420,277
8731,4420,280
8732,4420,280
8733,4421,231
8734,4422,332
8735,4422,331
8736,4422,333
8737,4423,166
8738,4424,174
8739,4424,163
8740,4424,171
8741,4425,172
8742,4425,165
8743,4426,25
8744,4427,315
8745,4427,315
8746,4427,314
8747,4428,342
8748,4429,278
8749,4429,280
8750,4430,205
8751,4430,205
8752,4430,206
8753,4430,210
8754,4431,333
8755,4431,330
8756,4432,261
8757,4432,257
8758,4433,137
8759,4433,139
8760,4433,142
8761,4433,137
8762,4434,302
8763,4435,226
8764,4435,227
8765,4436,135
8766,4436,128
8767,4436,124
8768,4436,130
8769,4437,200
8770,4437,193
8771,4437,194
8772,4437,194
8773,4438,272
8774,4438,272
8775,4438,263
8776,4438,273
8777,4439,27
8778,4441,283
8779,4441,276
8780,4442,240
8781,4443,10
8782,4444,209
8783,4445,84
8784,4445,83
8785,4446,27
8786,4446,22
8787,4446,24
8788,4446,27
8789,4447,164
8790,4449,113
8791,4449,113
8792,4449,110
8793,4449,110
8794,4449,112
8795,4450,248
8796,4450,250
8797,4451,265
8798,4451,268
8799,4451,270
8800,4451,265
8801,4452,42
8802,4452,51
8803,4452,47
8804,4453,315
8805,4453,315
8806,4454,315
8807,4454,313
8808,4455,139
8809,4455,137
8810,4456,311
8811,4457,250
8812,4457,251
8813,4458,116
8814,4458,114
8815,4459,294
8816,4459,293
8817,4459,284
8818,4460,76
8819,4460,76
8820,4460,83
8821,4460,83
8822,4461,257
8823,4461,256
8824,4461,253
8825,4462,221
8826,4464,185
8827,4464,182
8828,4465,223
8829,4465,219
8830,4466,16
8831,4466,11
8832,4467,254
8833,4467,262
8834,4467,253
8835,4467,256
8836,4469,313
8837,4469,312
8838,4469,311
8839,4470,17
8840,4470,14
8841,4470,11
8842,4470,15
8843,4472,338
8844,4473,237
8845,4473,228
8846,4473,237
8847,4474,307
8848,4474,307
8849,4475,37
8850,4475,30
8851,4475,36
8852,4475,34
8853,4476,256
8854,4476,255
8855,4476,262
8856,4476,258
8857,4477,225
8858,4477,221
8859,4477,219
8860,4477,219
8861,4477,218
8862,4478,328
8863,4480,279
8864,4481,337
8865,4481,344
8866,4482,19
8867,4482,21
8868,4483,270
8869,4483,271
8870,4483,263
8871,4485,36
8872,4485,32
8873,4486,271
8874,4486,266
8875,4487,209
8876,4487,211
8877,4488,178
8878,4488,187
8879,4488,178
8880,4488,183
8881,4488,189
8882,4489,119
8883,4490,128
8884,4490,122
8885,4490,134
8886,4491,210
8887,4491,209
8888,4491,213
8889,4493,281
8890,4494,20
8891,4495,312
8892,4496,348
8893,4496,338
8894,4496,337
8895,4496,349
8896,4496,350
8897,4497,187
8898,4497,186
8899,4497,185
8900,4498,90
8901,4498,93
8902,4499,121
8903,4499,109
8904,4499,109
8905,4499,110
8906,4499,119
8907,4500,103
8908,4500,101
8909,4500,97
8910,4500,98
8911,4500,98
8912,4501,4
8913,4501,3
8914,4501,6
8915,4502,217
8916,4502,220
8917,4502,225
8918,4502,215
8919,4503,114
8920,4503,114
8921,4503,121
8922,4504,238
8923,4504,232
8924,4505,313
8925,4506,50
8926,4506,45
8927,4506,42
8928,4507,320
8929,4509,231
8930,4509,238
8931,4509,227
8932,4509,229
8933,4510,11
8934,4510,13
8935,4511,56
8936,4511,58
8937,4512,295
8938,4512,284
8939,4512,297
8940,4513,317
8941,4513,312
8942,4513,316
8943,4513,319
8944,4514,16
8945,4514,20
8946,4514,11
8947,4515,350
8948,4516,294
8949,4516,286
8950,4516,286
8951,4516,298
8952,4517,318
8953,4517,315
8954,4518,224
8955,4518,220
8956,4519,38
8957,4520,234
8958,4520,236
8959,4520,229
8960,4520,230
8961,4521,299
8962,4521,307
8963,4522,206
8964,4523,57
8965,4524,299
8966,4524,304
8967,4524,310
8968,4524,305
8969,4524,306
8970,4525,72
8971,4527,49
8972,4527,44
8973,4528,6
8974,4529,228
8975,4529,231
8976,4529,231
8977,4529,230
8978,4529,227
8979,4530,134
8980,4531,182
8981,4531,176
8982,4531,182
8983,4531,187
8984,4532,91
8985,4533,94
8986,4533,93
8987,4535,17
8988,4536,152
8989,4536,149
8990,4536,153
8991,4537,278
8992,4537,280
8993,4537,279
8994,4537,279
8995,4538,178
8996,4538,178
8997,4538,182
8998,4539,281
8999,4539,277
9000,4539,283
9001,4540,56
9002,4540,53
9003,4541,99
9004,4542,236
9005,4542,234
9006,4543,53
9007,4544,253
9008,4544,259
9009,4545,50
9010,4546,156
9011,4547,100
9012,4547,97
9013,4547,101
9014,4547,104
9015,4548,58
9016,4548,55
9017,4548,56
9018,4548,56
9019,4549,152
9020,4549,152
9021,4549,161
9022,4549,162
9023,4550,267
9024,4550,268
9025,4552,176
9026,4552,185
9027,4553,241
9028,4553,239
9029,4554,89
9030,4554,93
9031,4555,155
9032,4556,146
9033,4556,145
9034,4556,145
9035,4557,94
9036,4557,85
9037,4560,220
9038,4560,223
9039,4561,257
9040,4561,256
9041,4562,209
9042,4562,209
9043,4563,260
9044,4563,261
9045,4563,253
9046,4564,213
9047,4564,207
9048,4564,211
9049,4565,57
9050,4565,58
9051,4565,55
9052,4566,85
9053,4567,149
9054,4567,158
9055,4567,160
9056,4567,160
9057,4567,157
9058,4568,339
9059,4569,302
9060,4569,309
9061,4570,28
9062,4570,36
9063,4570,38
9064,4570,36
9065,4571,11
9066,4573,75
9067,4573,81
9068,4573,83
9069,4576,85
9070,4576,95
9071,4576,87
9072,4576,87
9073,4577,244
9074,4577,244
9075,4577,250
9076,4578,229
9077,4579,84
9078,4580,115
9079,4580,120
9080,4580,111
9081,4581,113
9082,4581,110
9083,4581,110
9084,4581,117
9085,4582,24
9086,4582,25
9087,4583,144
9088,4583,140
9089,4584,37
9090,4584,38
9091,4586,337
9092,4587,122
9093,4587,128
9094,4588,348
9095,4588,348
9096,4589,161
9097,4590,201
9098,4592,74
9099,4592,74
9100,4592,70
9101,4592,61
9102,4593,314
9103,4593,319
9104,4594,325
9105,4594,329
9106,4594,321
9107,4594,328
9108,4595,239
9109,4595,245
9110,4595,245
9111,4595,246
9112,4595,250
9113,4597,139
9114,4597,141
9115,4598,94
9116,4598,94
9117,4598,88
9118,4599,230
9119,4599,228
9120,4599,227
9121,4600,52
9122,4602,178
9123,4602,179
9124,4603,322
9125,4603,324
9126,4604,133
9127,4604,125
9128,4604,131
9129,4604,133
9130,4604,130
9131,4605,124
9132,4605,127
9133,4605,126
9134,4606,291
9135,4606,286
9136,4606,297
9137,4606,289
9138,4607,283
9139,4607,282
9140,4607,278
9141,4607,280
9142,4608,204
9143,4608,192
9144,4608,201
9145,4608,197
9146,4609,214
9147,4609,210
9148,4609,212
9149,4611,285
9150,4612,113
9151,4612,114
9152,4612,111
9153,4613,238
9154,4616,247
9155,4617,163
9156,4617,174
9157,4618,269
9158,4618,263
9159,4618,273
9160,4618,272
9161,4619,30
9162,4620,337
9163,4621,326
9164,4621,327
9165,4622,137
9166,4622,144
9167,4622,144
9168,4624,128
9169,4625,25
9170,4625,24
9171,4627,55
9172,4628,329
9173,4628,327
9174,4628,328
9175,4629,84
9176,4629,79
9177,4629,82
9178,4630,91
9179,4630,89
9180,4631,284
9181,4631,296
9182,4631,284
9183,4632,319
9184,4632,314
9185,4632,314
9186,4632,319
9187,4632,315
9188,4633,236
9189,4635,341
9190,4635,348
9191,4636,94
9192,4636,87
9193,4636,91
9194,4638,53
9195,4638,55
9196,4638,55
9197,4639,37
9198,4639,29
9199,4639,31
9200,4640,176
9201,4641,332
9202,4641,332
9203,4642,231
9204,4642,238
9205,4643,145
9206,4643,137
9207,4644,298
9208,4645,232
9209,4645,231
9210,4645,228
9211,4646,300
9212,4647,225
9213,4647,225
9214,4649,137
9215,4650,196
9216,4650,191
9217,4650,193
9218,4650,193
9219,4650,195
9220,4651,114
9221,4652,316
9222,4653,314
9223,4654,233
9224,4654,230
9225,4654,236
9226,4656,169
9227,4656,173
9228,4657,208
9229,4658,25
9230,4658,25
9231,4659,194
9232,4659,199
9233,4660,77
9234,4660,77
9235,4660,82
9236,4661,322
9237,4661,322
9238,4661,321
9239,4661,325
9240,4661,323
9241,4662,105
9242,4662,108
9243,4662,103
9244,4662,102
9245,4662,105
9246,4663,315
9247,4663,318
9248,4664,162
9249,4665,12
9250,4665,17
9251,4665,19
9252,4665,21
9253,4665,12
9254,4666,101
9255,4666,103
9256,4667,142
9257,4667,146
9258,4668,325
9259,4668,325
9260,4668,322
9261,4668,327
9262,4668,326
9263,4669,39
9264,4669,47
9265,4670,97
9266,4670,98
9267,4670,106
9268,4671,135
9269,4672,120
9270,4673,109
9271,4673,119
9272,4673,115
9273,4674,242
9274,4674,243
9275,4675,111
9276,4675,116
9277,4676,316
9278,4677,23
9279,4678,50
9280,4678,44
9281,4679,11
9282,4680,105
9283,4680,106
9284,4680,96
9285,4680,108
9286,4682,280
9287,4682,275
9288,4683,237
9289,4683,226
9290,4683,232
9291,4683,232
9292,4683,238
9293,4684,226
9294,4684,227
9295,4684,229
9296,4686,37
9297,4686,32
9298,4687,92
9299,4687,91
9300,4687,85
9301,4689,308
9302,4689,302
9303,4689,303
9304,4691,106
9305,4691,99
9306,4692,88
9307,4694,186
9308,4694,178
9309,4694,188
9310,4695,7
9311,4696,31
9312,4696,33
9313,4696,33
9314,4697,1
9315,4697,2
9316,4698,130
9317,4698,132
9318,4698,125
9319,4700,65
9320,4700,74
9321,4700,63
9322,4700,70
9323,4701,110
9324,4701,118
9325,4701,112
9326,4703,42
9327,4704,40
9328,4704,43
9329,4704,41
9330,4705,284
9331,4705,292
9332,4706,18
9333,4706,13
9334,4706,11
9335,4706,21
9336,4707,143
9337,4708,325
9338,4708,327
9339,4708,323
9340,4708,320
9341,4709,104
9342,4709,96
9343,4711,88
9344,4712,24
9345,4713,229
9346,4714,171
9347,4716,211
9348,4716,211
9349,4716,214
9350,4717,259
9351,4717,260
9352,4717,260
9353,4717,261
9354,4717,260
9355,4718,24
9356,4718,24
9357,4721,315
9358,4721,316
9359,4721,316
9360,4721,312
9361,4722,210
9362,4722,208
9363,4722,210
9364,4723,39
9365,4723,51
9366,4724,242
9367,4724,246
9368,4724,241
9369,4725,148
9370,4727,91
9371,4727,86
9372,4727,92
9373,4729,330
9374,4733,315
9375,4734,264
9376,4735,231
9377,4736,48
9378,4736,45
9379,4737,23
9380,4737,25
9381,4737,27
9382,4738,57
9383,4739,291
9384,4740,4
9385,4740,9
9386,4741,112
9387,4741,121
9388,4741,113
9389,4743,350
9390,4743,346
9391,4744,82
9392,4744,77
9393,4744,82
9394,4745,260
9395,4745,254
9396,4745,255
9397,4745,262
9398,4745,254
9399,4746,279
9400,4747,301
9401,4748,147
9402,4750,30
9403,4751,132
9404,4751,124
9405,4752,176
9406,4752,186
9407,4753,139
9408,4753,142
9409,4754,161
9410,4755,173
9411,4755,163
9412,4755,174
9413,4757,28
9414,4758,170
9415,4760,185
9416,4761,332
9417,4761,333
9418,4762,44
9419,4762,42
9420,4764,242
9421,4765,337
9422,4765,343
9423,4766,76
9424,4770,223
9425,4770,219
9426,4770,224
9427,4771,192
9428,4771,191
9429,4772,53
9430,4772,57
9431,4772,54
9432,4773,2
9433,4773,3
9434,4773,3
9435,4774,315
9436,4774,317
9437,4775,26
9438,4776,229
9439,4776,233
9440,4776,237
9441,4777,280
9442,4777,283
9443,4778,25
9444,4778,26
9445,4778,22
9446,4778,25
9447,4779,331
9448,4779,333
9449,4781,325
9450,4781,326
9451,4782,221
9452,4783,85
9453,4784,8
9454,4784,2
9455,4784,7
9456,4784,5
9457,4786,172
9458,4786,166
9459,4787,141
9460,4787,136
9461,4787,146
9462,4787,144
9463,4788,59
9464,4788,71
9465,4788,66
9466,4788,67
9467,4788,67
9468,4789,188
9469,4789,177
9470,4791,126
9471,4791,129
9472,4792,162
9473,4792,153
9474,4792,152
9475,4793,215
9476,4793,216
9477,4793,216
9478,4793,217
9479,4794,84
9480,4795,135
9481,4796,144
9482,4796,137
9483,4796,143
9484,4797,152
9485,4797,158
9486,4798,20
9487,4798,19
9488,4799,214
9489,4799,207
9490,4801,51
9491,4801,43
9492,4801,51
9493,4802,262
9494,4802,258
9495,4802,261
9496,4802,254
9497,4803,183
9498,4804,188
9499,4804,186
9500,4804,179
9501,4804,183
9502,4804,179
9503,4805,27
9504,4805,23
9505,4805,23
9506,4806,206
9507,4807,139
9508,4807,136
9509,4808,226
9510,4808,235
9511,4809,147
9512,4809,152
9513,4809,147
9514,4809,161
9515,4809,161
9516,4810,141
9517,4811,303
9518,4811,307
9519,4811,305
9520,4812,248
9521,4813,337
9522,4814,333
9523,4814,332
9524,4814,336
9525,4814,332
9526,4815,344
9527,4815,346
9528,4815,337
9529,4815,347
9530,4815,340
9531,4816,53
9532,4817,269
9533,4817,271
9534,4817,267
9535,4817,268
9536,4818,145
9537,4819,38
9538,4819,37
9539,4819,34
9540,4819,29
9541,4819,37
9542,4820,278
9543,4821,192
9544,4822,295
9545,4822,291
9546,4823,285
9547,4824,204
9548,4824,190
9549,4825,8
9550,4826,8
9551,4826,6
9552,4827,75
9553,4829,32
9554,4829,34
9555,4830,325
9556,4830,322
9557,4830,324
9558,4830,327
9559,4830,328
9560,4831,73
9561,4831,67
9562,4832,285
9563,4833,198
9564,4833,203
9565,4833,195
9566,4834,249
9567,4834,245
9568,4834,246
9569,4836,94
9570,4836,90
9571,4836,93
9572,4836,85
9573,4837,321
9574,4837,327
9575,4838,152
9576,4838,162
9577,4838,150
9578,4839,22
9579,4839,22
9580,4839,23
9581,4840,1
9582,4840,4
9583,4841,234
9584,4841,236
9585,4842,144
9586,4842,146
9587,4843,145
9588,4843,145
9589,4843,144
9590,4844,99
9591,4844,108
9592,4845,42
9593,4845,42
9594,4846,327
9595,4846,328
9596,4846,327
9597,4847,115
9598,4847,111
9599,4848,103
9600,4848,107
9601,4849,180
9602,4849,178
9603,4849,183
9604,4850,19
9605,4850,18
9606,4852,257
9607,4852,259
9608,4852,261
9609,4852,262
9610,4852,253
9611,4853,266
9612,4853,268
9613,4854,6
9614,4854,9
9615,4855,80
9616,4857,344
9617,4857,339
9618,4857,340
9619,4858,17
9620,4859,27
9621,4861,331
9622,4861,332
9623,4863,291
9624,4864,140
9625,4864,140
9626,4864,141
9627,4865,335
9628,4866,23
9629,4866,26
9630,4866,24
9631,4867,297
9632,4868,329
9633,4869,72
9634,4869,68
9635,4869,59
9636,4869,73
9637,4870,234
9638,4870,232
9639,4870,234
9640,4871,7
9641,4872,198
9642,4874,18
9643,4874,20
9644,4875,138
9645,4875,143
9646,4876,230
9647,4876,226
9648,4876,227
9649,4877,233
9650,4877,237
9651,4877,232
9652,4877,228
9653,4877,237
9654,4878,7
9655,4878,5
9656,4879,312
9657,4879,311
9658,4879,315
9659,4879,312
9660,4880,125
9661,4881,53
9662,4882,259
9663,4883,215
9664,4883,218
9665,4883,221
9666,4883,224
9667,4883,221
9668,4884,160
9669,4884,161
9670,4884,159
9671,4885,186
9672,4885,183
9673,4886,185
9674,4887,239
9675,4887,247
9676,4887,247
9677,4888,87
9678,4888,85
9679,4888,92
9680,4889,214
9681,4889,211
9682,4890,124
9683,4890,124
9684,4891,297
9685,4891,295
9686,4892,71
9687,4892,72
9688,4892,66
9689,4892,67
9690,4893,232
9691,4894,332
9692,4895,332
9693,4895,331
9694,4896,241
9695,4898,221
9696,4898,222
9697,4899,170
9698,4902,198
9699,4904,214
9700,4904,214
9701,4904,208
9702,4905,19
9703,4905,14
9704,4905,18
9705,4905,19
9706,4906,269
9707,4906,269
9708,4907,320
9709,4908,314
9710,4908,311
9711,4908,318
9712,4908,312
9713,4910,149
9714,4910,155
9715,4912,256
9716,4912,261
9717,4912,257
9718,4912,262
9719,4913,92
9720,4913,86
9721,4914,13
9722,4914,18
9723,4914,12
