id,date,hour,member_id,restaurant_id,total_order
5386,2020-01-28,13:41:00.0000000,45,7,173.52999999999997
5387,2020-01-28,13:42:00.0000000,136,28,169.85
5388,2020-01-28,13:49:00.0000000,72,4,70.79
5389,2020-01-28,13:56:00.0000000,142,7,49.04
5390,2020-01-28,13:59:00.0000000,70,4,162.26
5391,2020-01-28,13:59:00.0000000,163,10,23.58
5392,2020-01-28,14:04:00.0000000,96,14,46.09
5393,2020-01-28,14:10:00.0000000,135,19,63.13
5394,2020-01-28,14:12:00.0000000,135,9,0.0
5395,2020-01-28,14:18:00.0000000,67,10,35.61
5396,2020-01-28,14:26:00.0000000,68,29,222.0
5397,2020-01-28,14:46:00.0000000,168,6,128.96
5398,2020-01-28,15:22:00.0000000,79,21,186.12
5399,2020-01-28,15:27:00.0000000,58,10,0.0
5400,2020-01-28,15:50:00.0000000,112,13,97.71
5401,2020-01-28,15:53:00.0000000,79,24,150.05
5402,2020-01-28,16:01:00.0000000,89,29,115.97
5403,2020-01-28,16:01:00.0000000,151,21,216.88
5404,2020-01-28,16:02:00.0000000,166,19,163.63
5405,2020-01-28,16:07:00.0000000,196,11,202.84000000000003
5406,2020-01-28,16:12:00.0000000,40,8,73.56
5407,2020-01-28,16:21:00.0000000,188,5,27.64
5408,2020-01-28,16:28:00.0000000,190,7,0.0
5409,2020-01-28,16:54:00.0000000,104,14,33.6
5410,2020-01-28,16:57:00.0000000,136,13,166.37
5411,2020-01-28,16:58:00.0000000,46,17,123.15
5412,2020-01-28,17:01:00.0000000,67,13,92.19
5413,2020-01-28,17:29:00.0000000,23,13,39.87
5414,2020-01-28,17:34:00.0000000,156,21,90.61
5415,2020-01-28,17:40:00.0000000,117,2,155.16
5416,2020-01-28,17:40:00.0000000,37,8,27.16
5417,2020-01-28,17:58:00.0000000,191,27,0.0
5418,2020-01-28,18:04:00.0000000,133,15,228.14
5419,2020-01-28,18:22:00.0000000,164,20,56.46
5420,2020-01-28,18:27:00.0000000,1,10,124.88
5421,2020-01-28,18:34:00.0000000,141,14,137.01
5422,2020-01-28,18:35:00.0000000,51,29,175.36
5423,2020-01-28,18:39:00.0000000,36,16,123.89
5424,2020-01-28,18:44:00.0000000,49,21,178.73999999999998
5425,2020-01-28,18:47:00.0000000,164,5,114.59
5426,2020-01-28,18:47:00.0000000,5,4,96.88
5427,2020-01-28,18:47:00.0000000,55,11,30.12
5428,2020-01-28,19:06:00.0000000,52,14,168.48000000000002
5429,2020-01-28,19:08:00.0000000,76,2,0.0
5430,2020-01-28,19:09:00.0000000,50,27,0.0
5431,2020-01-28,19:10:00.0000000,132,28,154.31
5432,2020-01-28,19:14:00.0000000,40,30,51.91
5433,2020-01-28,19:14:00.0000000,188,3,0.0
5434,2020-01-28,19:17:00.0000000,156,29,69.96000000000001
5435,2020-01-28,19:17:00.0000000,90,14,180.17
5436,2020-01-28,19:22:00.0000000,101,2,88.86
5437,2020-01-28,19:23:00.0000000,18,24,49.56
5438,2020-01-28,19:23:00.0000000,120,14,32.65
5439,2020-01-28,19:32:00.0000000,107,20,70.33
5440,2020-01-28,19:35:00.0000000,94,22,76.33
5441,2020-01-28,19:36:00.0000000,78,28,72.35
5442,2020-01-28,19:38:00.0000000,43,26,59.26
5443,2020-01-28,19:38:00.0000000,71,11,0.0
5444,2020-01-28,19:39:00.0000000,94,10,241.87
5445,2020-01-28,19:41:00.0000000,96,20,0.0
5446,2020-01-28,19:48:00.0000000,45,8,116.84
5447,2020-01-28,19:50:00.0000000,191,26,66.85
5448,2020-01-28,19:54:00.0000000,52,25,73.53999999999999
5449,2020-01-28,19:57:00.0000000,45,13,0.0
5450,2020-01-28,20:03:00.0000000,190,30,0.0
5451,2020-01-28,20:03:00.0000000,117,8,206.67
5452,2020-01-28,20:03:00.0000000,68,27,30.53
5453,2020-01-28,20:04:00.0000000,120,18,95.48
5454,2020-01-28,20:04:00.0000000,125,29,23.32
5455,2020-01-28,20:11:00.0000000,25,27,171.76999999999998
5456,2020-01-28,20:11:00.0000000,136,26,75.87
5457,2020-01-28,20:12:00.0000000,72,24,29.33
5458,2020-01-28,20:21:00.0000000,15,2,120.97
5459,2020-01-28,20:21:00.0000000,25,11,76.3
5460,2020-01-28,20:24:00.0000000,13,11,150.4
5461,2020-01-28,20:27:00.0000000,192,12,21.74
5462,2020-01-28,20:28:00.0000000,62,30,124.92
5463,2020-01-28,20:28:00.0000000,180,14,30.8
5464,2020-01-28,20:30:00.0000000,164,28,63.56999999999999
5465,2020-01-28,20:34:00.0000000,54,13,207.85
5466,2020-01-28,20:34:00.0000000,128,2,79.75
5467,2020-01-28,20:35:00.0000000,50,15,57.71
5468,2020-01-28,20:35:00.0000000,81,11,53.81
5469,2020-01-28,20:35:00.0000000,129,18,34.18
5470,2020-01-28,20:37:00.0000000,87,29,65.33
5471,2020-01-28,20:39:00.0000000,178,9,0.0
5472,2020-01-28,20:41:00.0000000,119,4,207.34
5473,2020-01-28,20:42:00.0000000,161,27,134.23000000000002
5474,2020-01-28,20:43:00.0000000,32,11,217.39
5475,2020-01-28,20:46:00.0000000,24,10,25.81
5476,2020-01-28,20:47:00.0000000,166,12,101.19
5477,2020-01-28,20:48:00.0000000,28,12,100.44
5478,2020-01-28,20:48:00.0000000,76,16,195.11
5479,2020-01-28,20:49:00.0000000,111,25,80.3
5480,2020-01-28,20:49:00.0000000,39,23,0.0
5481,2020-01-28,20:56:00.0000000,152,11,62.16
5482,2020-01-28,20:59:00.0000000,57,28,171.62
5483,2020-01-28,21:00:00.0000000,190,15,175.49
5484,2020-01-28,21:05:00.0000000,146,1,32.08
5485,2020-01-28,21:06:00.0000000,79,21,130.70000000000002
5486,2020-01-28,21:12:00.0000000,146,13,52.28
5487,2020-01-28,21:16:00.0000000,108,26,66.85
5488,2020-01-28,21:16:00.0000000,108,1,120.37
5489,2020-01-28,21:16:00.0000000,149,7,55.91
5490,2020-01-28,21:16:00.0000000,115,19,161.54
5491,2020-01-28,21:17:00.0000000,111,4,139.13
5492,2020-01-28,21:17:00.0000000,49,13,39.91
5493,2020-01-28,21:18:00.0000000,166,4,253.5
5494,2020-01-28,21:19:00.0000000,139,2,56.58
5495,2020-01-28,21:20:00.0000000,96,4,139.13
5496,2020-01-28,21:24:00.0000000,75,26,0.0
5497,2020-01-28,21:25:00.0000000,149,29,28.25
5498,2020-01-28,21:28:00.0000000,88,30,152.38
5499,2020-01-28,21:29:00.0000000,115,25,0.0
5500,2020-01-28,21:32:00.0000000,43,19,94.15
5501,2020-01-28,21:33:00.0000000,192,5,82.28999999999999
5502,2020-01-28,21:35:00.0000000,29,19,22.77
5503,2020-01-28,21:37:00.0000000,7,12,161.89
5504,2020-01-28,21:38:00.0000000,45,14,34.45
5505,2020-01-28,21:39:00.0000000,24,27,109.91
5506,2020-01-28,21:40:00.0000000,166,27,35.57
5507,2020-01-28,21:42:00.0000000,192,12,77.99000000000001
5508,2020-01-28,21:43:00.0000000,157,26,110.93
5509,2020-01-28,21:50:00.0000000,76,8,78.81
5510,2020-01-28,21:52:00.0000000,153,19,63.24
5511,2020-01-28,21:53:00.0000000,160,20,127.37
5512,2020-01-28,21:54:00.0000000,186,21,48.14
5513,2020-01-28,21:55:00.0000000,21,30,36.11
5514,2020-01-28,21:58:00.0000000,135,27,153.91
5515,2020-01-28,21:59:00.0000000,87,26,72.69
5516,2020-01-28,22:01:00.0000000,17,8,209.82
5517,2020-01-28,22:07:00.0000000,45,11,91.32
5518,2020-01-28,22:26:00.0000000,110,22,26.8
5519,2020-01-28,22:35:00.0000000,75,1,109.78
5520,2020-01-28,22:51:00.0000000,52,21,81.39
5521,2020-01-28,22:54:00.0000000,186,15,69.42
5522,2020-01-28,23:02:00.0000000,76,26,76.75999999999999
5523,2020-01-28,23:22:00.0000000,32,16,89.45
5524,2020-01-28,23:23:00.0000000,119,5,91.72
5525,2020-01-28,23:28:00.0000000,141,4,50.87
5526,2020-01-28,23:45:00.0000000,20,22,31.27
5527,2020-01-28,23:45:00.0000000,194,27,0.0
5528,2020-01-28,23:57:00.0000000,36,10,168.05
5529,2020-01-28,23:59:00.0000000,77,11,221.75
5530,2020-01-29,11:03:00.0000000,148,17,39.13
5531,2020-01-29,11:09:00.0000000,193,8,63.93
5532,2020-01-29,11:10:00.0000000,84,27,35.57
5533,2020-01-29,11:11:00.0000000,199,22,44.22
5534,2020-01-29,11:18:00.0000000,84,4,123.29
5535,2020-01-29,11:19:00.0000000,144,9,138.22
5536,2020-01-29,11:19:00.0000000,64,6,76.38
5537,2020-01-29,11:21:00.0000000,84,25,67.87
5538,2020-01-29,11:25:00.0000000,69,25,133.81
5539,2020-01-29,11:26:00.0000000,76,6,0.0
5540,2020-01-29,11:26:00.0000000,129,5,71.53999999999999
5541,2020-01-29,11:29:00.0000000,88,4,216.85
5542,2020-01-29,11:29:00.0000000,96,24,0.0
5543,2020-01-29,11:31:00.0000000,82,19,32.07
5544,2020-01-29,11:34:00.0000000,107,11,52.26
5545,2020-01-29,11:34:00.0000000,89,16,231.69
5546,2020-01-29,11:34:00.0000000,148,6,50.3
5547,2020-01-29,11:39:00.0000000,70,16,191.09
5548,2020-01-29,11:42:00.0000000,65,21,191.94
5549,2020-01-29,11:44:00.0000000,71,23,27.99
5550,2020-01-29,11:45:00.0000000,133,28,0.0
5551,2020-01-29,11:49:00.0000000,141,1,34.31
5552,2020-01-29,11:49:00.0000000,37,10,229.6
5553,2020-01-29,11:50:00.0000000,166,17,47.03
5554,2020-01-29,11:52:00.0000000,148,13,104.56
5555,2020-01-29,11:54:00.0000000,148,1,74.12
5556,2020-01-29,11:56:00.0000000,35,19,31.17
5557,2020-01-29,11:57:00.0000000,46,18,0.0
5558,2020-01-29,12:01:00.0000000,38,14,33.52
5559,2020-01-29,12:03:00.0000000,128,20,0.0
5560,2020-01-29,12:06:00.0000000,63,14,31.66
5561,2020-01-29,12:08:00.0000000,117,13,0.0
5562,2020-01-29,12:09:00.0000000,46,10,170.09
5563,2020-01-29,12:11:00.0000000,104,7,108.68
5564,2020-01-29,12:22:00.0000000,192,8,132.71
5565,2020-01-29,12:23:00.0000000,89,26,103.34
5566,2020-01-29,12:28:00.0000000,22,24,109.57
5567,2020-01-29,12:31:00.0000000,137,7,135.95
5568,2020-01-29,12:40:00.0000000,76,3,164.32
5569,2020-01-29,12:56:00.0000000,112,14,0.0
5570,2020-01-29,12:57:00.0000000,25,1,115.35
5571,2020-01-29,12:57:00.0000000,87,30,0.0
5572,2020-01-29,12:58:00.0000000,16,27,0.0
5573,2020-01-29,13:02:00.0000000,123,3,0.0
5574,2020-01-29,13:03:00.0000000,135,13,39.87
5575,2020-01-29,13:06:00.0000000,8,29,80.9
5576,2020-01-29,13:09:00.0000000,189,11,175.95
5577,2020-01-29,13:11:00.0000000,91,23,80.02
5578,2020-01-29,13:19:00.0000000,141,12,126.58
5579,2020-01-29,13:20:00.0000000,128,3,79.54
5580,2020-01-29,13:30:00.0000000,108,18,25.1
5581,2020-01-29,13:31:00.0000000,38,22,54.92
5582,2020-01-29,13:35:00.0000000,166,17,109.62
5583,2020-01-29,13:37:00.0000000,19,16,175.14
5584,2020-01-29,13:40:00.0000000,104,24,91.59
5585,2020-01-29,13:40:00.0000000,100,22,0.0
5586,2020-01-29,13:42:00.0000000,43,23,170.05999999999997
5587,2020-01-29,13:48:00.0000000,27,2,126.97
5588,2020-01-29,13:52:00.0000000,128,18,72.4
5589,2020-01-29,13:53:00.0000000,133,11,91.32
5590,2020-01-29,13:53:00.0000000,27,3,112.3
5591,2020-01-29,13:54:00.0000000,67,30,0.0
5592,2020-01-29,13:54:00.0000000,23,28,213.72
5593,2020-01-29,13:55:00.0000000,35,15,0.0
5594,2020-01-29,13:56:00.0000000,101,8,63.72
5595,2020-01-29,14:08:00.0000000,200,21,113.96
5596,2020-01-29,14:08:00.0000000,149,10,132.9
5597,2020-01-29,14:08:00.0000000,142,27,93.6
5598,2020-01-29,14:16:00.0000000,69,11,277.83
5599,2020-01-29,14:35:00.0000000,71,18,75.18
5600,2020-01-29,15:02:00.0000000,195,29,77.53999999999999
5601,2020-01-29,15:14:00.0000000,40,11,32.87
5602,2020-01-29,15:24:00.0000000,172,6,156.18
5603,2020-01-29,15:28:00.0000000,81,2,120.2
5604,2020-01-29,16:48:00.0000000,157,15,29.42
5605,2020-01-29,17:09:00.0000000,199,17,195.11
5606,2020-01-29,17:25:00.0000000,83,5,86.4
5607,2020-01-29,17:50:00.0000000,73,9,47.59
5608,2020-01-29,17:52:00.0000000,152,15,0.0
5609,2020-01-29,17:59:00.0000000,154,26,122.08
5610,2020-01-29,18:00:00.0000000,5,25,36.41
5611,2020-01-29,18:06:00.0000000,181,2,81.99
5612,2020-01-29,18:09:00.0000000,51,12,44.81
5613,2020-01-29,18:12:00.0000000,179,19,86.55
5614,2020-01-29,18:39:00.0000000,187,30,24.19
5615,2020-01-29,18:49:00.0000000,92,26,115.07999999999998
5616,2020-01-29,19:01:00.0000000,196,21,129.36
5617,2020-01-29,19:01:00.0000000,121,12,85.49
5618,2020-01-29,19:04:00.0000000,141,7,0.0
5619,2020-01-29,19:04:00.0000000,155,9,39.21
5620,2020-01-29,19:07:00.0000000,20,4,0.0
5621,2020-01-29,19:07:00.0000000,9,14,79.61000000000001
5622,2020-01-29,19:07:00.0000000,94,10,213.02000000000004
5623,2020-01-29,19:08:00.0000000,41,24,47.49
5624,2020-01-29,19:13:00.0000000,65,16,0.0
5625,2020-01-29,19:16:00.0000000,157,27,146.17000000000002
5626,2020-01-29,19:17:00.0000000,199,13,114.33
5627,2020-01-29,19:20:00.0000000,84,28,35.23
5628,2020-01-29,19:24:00.0000000,93,6,53.75
5629,2020-01-29,19:26:00.0000000,3,21,0.0
5630,2020-01-29,19:26:00.0000000,18,1,39.81
5631,2020-01-29,19:31:00.0000000,141,3,59.66
5632,2020-01-29,19:37:00.0000000,132,13,132.68
5633,2020-01-29,19:37:00.0000000,19,21,0.0
5634,2020-01-29,19:38:00.0000000,200,20,0.0
5635,2020-01-29,19:38:00.0000000,146,9,130.29000000000002
5636,2020-01-29,19:38:00.0000000,173,11,130.11
5637,2020-01-29,19:42:00.0000000,77,18,197.16
5638,2020-01-29,19:44:00.0000000,14,24,76.82
5639,2020-01-29,19:45:00.0000000,9,7,111.27
5640,2020-01-29,19:48:00.0000000,76,28,168.12
5641,2020-01-29,19:49:00.0000000,124,22,0.0
5642,2020-01-29,19:50:00.0000000,153,10,132.97000000000003
5643,2020-01-29,19:54:00.0000000,7,22,79.89999999999999
5644,2020-01-29,19:58:00.0000000,199,11,163.52
5645,2020-01-29,19:58:00.0000000,154,10,0.0
5646,2020-01-29,19:59:00.0000000,154,19,33.84
5647,2020-01-29,19:59:00.0000000,135,13,85.78
5648,2020-01-29,20:04:00.0000000,184,16,295.21000000000004
5649,2020-01-29,20:04:00.0000000,139,28,40.98
5650,2020-01-29,20:05:00.0000000,45,2,26.12
5651,2020-01-29,20:05:00.0000000,135,29,28.25
5652,2020-01-29,20:10:00.0000000,142,29,157.98000000000002
5653,2020-01-29,20:11:00.0000000,102,23,87.41
5654,2020-01-29,20:12:00.0000000,136,23,24.81
5655,2020-01-29,20:14:00.0000000,144,13,0.0
5656,2020-01-29,20:14:00.0000000,79,12,181.04
5657,2020-01-29,20:14:00.0000000,177,4,90.93
5658,2020-01-29,20:15:00.0000000,34,5,93.66
5659,2020-01-29,20:16:00.0000000,8,9,0.0
5660,2020-01-29,20:23:00.0000000,10,3,68.41999999999999
5661,2020-01-29,20:24:00.0000000,44,8,130.83
5662,2020-01-29,20:24:00.0000000,158,30,161.93
5663,2020-01-29,20:25:00.0000000,27,15,57.71
5664,2020-01-29,20:27:00.0000000,129,30,196.62
5665,2020-01-29,20:30:00.0000000,1,21,156.86999999999998
5666,2020-01-29,20:30:00.0000000,21,14,157.01
5667,2020-01-29,20:31:00.0000000,53,24,76.31
5668,2020-01-29,20:33:00.0000000,86,13,152.38
5669,2020-01-29,20:33:00.0000000,178,16,41.84
5670,2020-01-29,20:38:00.0000000,138,27,123.17
5671,2020-01-29,20:40:00.0000000,183,18,56.7
5672,2020-01-29,20:41:00.0000000,106,8,37.08
5673,2020-01-29,20:45:00.0000000,10,8,180.54
5674,2020-01-29,20:45:00.0000000,134,28,107.98
5675,2020-01-29,20:45:00.0000000,177,20,0.0
5676,2020-01-29,20:52:00.0000000,41,13,24.43
5677,2020-01-29,20:53:00.0000000,9,2,91.79
5678,2020-01-29,20:55:00.0000000,196,27,0.0
5679,2020-01-29,20:56:00.0000000,103,30,51.91
5680,2020-01-29,20:56:00.0000000,164,18,272.58
5681,2020-01-29,20:59:00.0000000,83,9,120.77
5682,2020-01-29,21:05:00.0000000,90,8,54.73
5683,2020-01-29,21:05:00.0000000,7,1,94.08
5684,2020-01-29,21:06:00.0000000,100,29,153.24
5685,2020-01-29,21:07:00.0000000,7,19,0.0
5686,2020-01-29,21:08:00.0000000,161,3,101.91
5687,2020-01-29,21:08:00.0000000,179,16,148.57999999999998
5688,2020-01-29,21:11:00.0000000,138,12,68.15
5689,2020-01-29,21:12:00.0000000,153,2,140.8
5690,2020-01-29,21:13:00.0000000,3,13,175.42000000000002
5691,2020-01-29,21:17:00.0000000,158,23,124.45
5692,2020-01-29,21:23:00.0000000,95,16,92.9
5693,2020-01-29,21:23:00.0000000,62,19,0.0
5694,2020-01-29,21:24:00.0000000,105,7,0.0
5695,2020-01-29,21:26:00.0000000,12,28,65.41
5696,2020-01-29,21:29:00.0000000,47,27,33.33
5697,2020-01-29,21:30:00.0000000,55,5,172.61
5698,2020-01-29,21:47:00.0000000,47,17,23.8
5699,2020-01-29,21:51:00.0000000,102,28,79.41
5700,2020-01-29,21:53:00.0000000,172,19,89.19
5701,2020-01-29,22:05:00.0000000,68,25,195.39
5702,2020-01-29,22:06:00.0000000,41,9,193.43
5703,2020-01-29,22:12:00.0000000,110,2,45.35
5704,2020-01-29,22:14:00.0000000,150,28,59.66
5705,2020-01-29,22:15:00.0000000,166,6,76.38
5706,2020-01-29,22:25:00.0000000,131,10,154.79000000000002
5707,2020-01-29,22:28:00.0000000,189,17,52.82
5708,2020-01-29,22:47:00.0000000,132,9,86.80000000000001
5709,2020-01-29,23:00:00.0000000,86,19,0.0
5710,2020-01-29,23:02:00.0000000,94,6,30.34
5711,2020-01-29,23:05:00.0000000,27,21,47.27
5712,2020-01-29,23:09:00.0000000,66,2,43.51
5713,2020-01-29,23:11:00.0000000,161,1,142.01000000000002
5714,2020-01-29,23:19:00.0000000,142,2,0.0
5715,2020-01-29,23:27:00.0000000,67,5,74.0
5716,2020-01-29,23:44:00.0000000,72,4,72.86
5717,2020-01-29,23:51:00.0000000,194,20,0.0
5718,2020-01-30,11:12:00.0000000,138,2,0.0
5719,2020-01-30,11:14:00.0000000,166,9,101.04
5720,2020-01-30,11:14:00.0000000,58,9,103.36
5721,2020-01-30,11:17:00.0000000,162,12,71.87
5722,2020-01-30,11:26:00.0000000,150,2,66.31
5723,2020-01-30,11:27:00.0000000,148,6,75.54
5724,2020-01-30,11:27:00.0000000,129,4,189.85
5725,2020-01-30,11:30:00.0000000,62,22,103.52
5726,2020-01-30,11:30:00.0000000,167,5,31.07
5727,2020-01-30,11:33:00.0000000,96,23,79.19999999999999
5728,2020-01-30,11:34:00.0000000,25,23,0.0
5729,2020-01-30,11:35:00.0000000,92,8,132.71
5730,2020-01-30,11:38:00.0000000,52,10,33.73
5731,2020-01-30,11:40:00.0000000,196,16,146.39999999999998
5732,2020-01-30,11:40:00.0000000,20,28,157.75
5733,2020-01-30,11:41:00.0000000,138,8,152.04
5734,2020-01-30,11:41:00.0000000,90,6,145.19
5735,2020-01-30,11:42:00.0000000,41,18,111.38
5736,2020-01-30,11:44:00.0000000,116,9,196.09
5737,2020-01-30,11:48:00.0000000,90,6,90.4
5738,2020-01-30,11:51:00.0000000,25,12,106.43
5739,2020-01-30,11:54:00.0000000,185,21,82.43
5740,2020-01-30,11:58:00.0000000,139,15,191.0
5741,2020-01-30,12:02:00.0000000,10,24,91.59
5742,2020-01-30,12:05:00.0000000,42,22,90.56
5743,2020-01-30,12:06:00.0000000,42,22,79.91
5744,2020-01-30,12:10:00.0000000,63,25,0.0
5745,2020-01-30,12:14:00.0000000,122,7,85.71
5746,2020-01-30,12:15:00.0000000,74,20,37.54
5747,2020-01-30,12:22:00.0000000,66,13,76.28
5748,2020-01-30,12:25:00.0000000,192,2,79.11
5749,2020-01-30,12:31:00.0000000,71,27,0.0
5750,2020-01-30,12:31:00.0000000,164,22,0.0
5751,2020-01-30,12:31:00.0000000,99,1,164.01
5752,2020-01-30,12:33:00.0000000,11,7,22.09
5753,2020-01-30,12:40:00.0000000,121,11,0.0
5754,2020-01-30,12:40:00.0000000,173,13,0.0
5755,2020-01-30,12:44:00.0000000,111,28,104.85
5756,2020-01-30,12:48:00.0000000,30,16,227.88
5757,2020-01-30,12:49:00.0000000,167,23,68.47
5758,2020-01-30,12:50:00.0000000,80,21,226.4
5759,2020-01-30,12:50:00.0000000,133,16,75.68
5760,2020-01-30,12:51:00.0000000,147,21,81.58
5761,2020-01-30,12:53:00.0000000,78,26,250.06
5762,2020-01-30,12:54:00.0000000,62,25,108.83
5763,2020-01-30,12:56:00.0000000,84,2,43.51
5764,2020-01-30,13:00:00.0000000,98,13,116.58
5765,2020-01-30,13:02:00.0000000,96,10,148.04000000000002
5766,2020-01-30,13:04:00.0000000,22,16,114.91
5767,2020-01-30,13:07:00.0000000,111,4,72.42
5768,2020-01-30,13:09:00.0000000,147,28,40.98
5769,2020-01-30,13:11:00.0000000,3,24,30.68
5770,2020-01-30,13:14:00.0000000,167,30,120.5
5771,2020-01-30,13:15:00.0000000,136,17,64.5
5772,2020-01-30,13:15:00.0000000,157,2,158.5
5773,2020-01-30,13:16:00.0000000,20,29,0.0
5774,2020-01-30,13:20:00.0000000,86,20,136.58
5775,2020-01-30,13:21:00.0000000,52,10,79.36
5776,2020-01-30,13:21:00.0000000,57,21,214.36
5777,2020-01-30,13:21:00.0000000,64,22,135.62
5778,2020-01-30,13:23:00.0000000,164,9,134.41
5779,2020-01-30,13:30:00.0000000,138,10,0.0
5780,2020-01-30,13:37:00.0000000,114,16,176.47
5781,2020-01-30,13:38:00.0000000,2,29,88.65
5782,2020-01-30,13:47:00.0000000,19,6,68.0
5783,2020-01-30,13:49:00.0000000,128,10,142.7
5784,2020-01-30,13:49:00.0000000,68,3,0.0
5785,2020-01-30,13:50:00.0000000,191,14,189.81
5786,2020-01-30,13:53:00.0000000,139,19,32.07
5787,2020-01-30,13:57:00.0000000,13,15,135.52
5788,2020-01-30,13:58:00.0000000,31,11,130.11
5789,2020-01-30,14:22:00.0000000,44,7,34.95
5790,2020-01-30,14:43:00.0000000,77,21,134.69
5791,2020-01-30,14:46:00.0000000,160,17,163.77
5792,2020-01-30,14:49:00.0000000,173,29,168.36
5793,2020-01-30,14:51:00.0000000,182,21,48.31
5794,2020-01-30,14:56:00.0000000,16,18,139.88
5795,2020-01-30,14:59:00.0000000,55,22,62.54
5796,2020-01-30,15:00:00.0000000,63,18,0.0
5797,2020-01-30,15:08:00.0000000,59,6,153.88
5798,2020-01-30,15:21:00.0000000,78,20,0.0
5799,2020-01-30,15:25:00.0000000,100,15,57.71
5800,2020-01-30,16:42:00.0000000,156,17,0.0
5801,2020-01-30,16:45:00.0000000,92,16,118.19
5802,2020-01-30,16:58:00.0000000,49,18,0.0
5803,2020-01-30,17:06:00.0000000,116,11,0.0
5804,2020-01-30,17:11:00.0000000,84,24,29.33
5805,2020-01-30,17:58:00.0000000,73,23,66.05
5806,2020-01-30,18:26:00.0000000,144,21,43.34
5807,2020-01-30,18:49:00.0000000,53,27,0.0
5808,2020-01-30,18:55:00.0000000,82,26,119.08
5809,2020-01-30,18:58:00.0000000,24,4,72.86
5810,2020-01-30,19:00:00.0000000,86,13,167.02
5811,2020-01-30,19:06:00.0000000,140,23,175.48000000000002
5812,2020-01-30,19:10:00.0000000,82,8,79.18
5813,2020-01-30,19:11:00.0000000,195,10,0.0
5814,2020-01-30,19:13:00.0000000,68,28,0.0
5815,2020-01-30,19:13:00.0000000,147,20,144.95
5816,2020-01-30,19:16:00.0000000,89,30,59.53
5817,2020-01-30,19:17:00.0000000,197,19,98.34
5818,2020-01-30,19:17:00.0000000,117,3,34.91
5819,2020-01-30,19:21:00.0000000,52,30,163.44
5820,2020-01-30,19:21:00.0000000,196,1,0.0
5821,2020-01-30,19:23:00.0000000,94,6,68.0
5822,2020-01-30,19:29:00.0000000,146,24,196.66000000000005
5823,2020-01-30,19:30:00.0000000,128,1,66.39
5824,2020-01-30,19:36:00.0000000,85,9,39.21
5825,2020-01-30,19:38:00.0000000,189,27,169.97
5826,2020-01-30,19:38:00.0000000,25,28,55.09
5827,2020-01-30,19:38:00.0000000,160,3,0.0
5828,2020-01-30,19:40:00.0000000,67,10,122.84
5829,2020-01-30,19:46:00.0000000,72,15,165.48
5830,2020-01-30,19:47:00.0000000,96,15,64.95
5831,2020-01-30,19:48:00.0000000,139,3,58.28
5832,2020-01-30,19:49:00.0000000,42,20,197.2
5833,2020-01-30,19:50:00.0000000,191,3,34.89
5834,2020-01-30,19:52:00.0000000,108,27,181.94
5835,2020-01-30,19:52:00.0000000,191,13,97.32
5836,2020-01-30,19:53:00.0000000,38,28,139.83
5837,2020-01-30,19:54:00.0000000,17,9,143.52
5838,2020-01-30,19:54:00.0000000,131,12,162.88
5839,2020-01-30,19:57:00.0000000,84,4,70.79
5840,2020-01-30,19:59:00.0000000,43,3,58.59
5841,2020-01-30,20:00:00.0000000,72,12,115.98
5842,2020-01-30,20:03:00.0000000,82,19,0.0
5843,2020-01-30,20:03:00.0000000,35,18,75.18
5844,2020-01-30,20:05:00.0000000,66,4,0.0
5845,2020-01-30,20:06:00.0000000,139,20,37.54
5846,2020-01-30,20:08:00.0000000,37,23,94.04
5847,2020-01-30,20:10:00.0000000,156,3,109.21999999999998
5848,2020-01-30,20:24:00.0000000,64,25,46.79
5849,2020-01-30,20:27:00.0000000,133,20,235.93
5850,2020-01-30,20:35:00.0000000,3,2,157.4
5851,2020-01-30,20:36:00.0000000,26,30,72.47
5852,2020-01-30,20:37:00.0000000,45,19,90.09
5853,2020-01-30,20:37:00.0000000,93,12,160.45
5854,2020-01-30,20:39:00.0000000,87,7,92.87
5855,2020-01-30,20:40:00.0000000,137,7,77.06
5856,2020-01-30,20:48:00.0000000,37,2,34.96
5857,2020-01-30,20:50:00.0000000,94,19,0.0
5858,2020-01-30,20:50:00.0000000,16,19,22.77
5859,2020-01-30,20:53:00.0000000,128,7,22.97
5860,2020-01-30,20:53:00.0000000,199,5,62.76
5861,2020-01-30,20:53:00.0000000,103,6,30.34
5862,2020-01-30,20:56:00.0000000,105,3,21.26
5863,2020-01-30,20:56:00.0000000,62,20,46.74
5864,2020-01-30,20:57:00.0000000,93,27,156.63
5865,2020-01-30,20:58:00.0000000,165,4,103.81
5866,2020-01-30,20:58:00.0000000,190,19,253.03
5867,2020-01-30,20:59:00.0000000,102,13,0.0
5868,2020-01-30,21:04:00.0000000,69,16,41.84
5869,2020-01-30,21:08:00.0000000,25,18,77.2
5870,2020-01-30,21:11:00.0000000,12,26,133.67000000000002
5871,2020-01-30,21:13:00.0000000,63,26,75.87
5872,2020-01-30,21:13:00.0000000,90,13,179.38
5873,2020-01-30,21:19:00.0000000,155,20,90.29
5874,2020-01-30,21:23:00.0000000,133,3,69.78
5875,2020-01-30,21:25:00.0000000,154,22,31.27
5876,2020-01-30,21:27:00.0000000,139,8,78.81
5877,2020-01-30,21:31:00.0000000,149,1,129.56
5878,2020-01-30,21:33:00.0000000,3,9,36.37
